territoryName,totalMandates,availableMandates,numParishes,numParishesApproved,blankVotes,blankVotesPercentage,nullVotes,nullVotesPercentage,votersPercentage,subscribedVoters,totalVoters,pre.blankVotes,pre.blankVotesPercentage,pre.nullVotes,pre.nullVotesPercentage,pre.votersPercentage,pre.subscribedVoters,pre.totalVoters,Party,Mandates,Percentage,validVotesPercentage,Votes,Hondt,target,predict,real
15,5,4,141,140,5951,2.91,3947,1.93,54.5,375118,204448,5077,2.26,3905,1.74,57.94,388035,224839,12,0,0.69,0.73,1411,0,0,0,0
17,149,77,3092,3027,111726,2.62,76768,1.8,54.04,7880498,4258481,95957,2.13,73962,1.64,56.42,7986036,4505867,9,0,0.22,0.23,9207,0,0,0,0
11,1,47,134,44,2952,2.71,1908,1.75,58.44,186521,108994,2588,2.29,1860,1.65,60.9,185612,113043,16,0,0.21,0.22,233,0,0,0,0
20,0,5,197,94,584,2.04,779,2.72,44.04,65127,28685,509,1.57,608,1.87,46.49,69775,32439,17,0,37.64,39.52,10797,2,1,1,1
17,211,15,3092,3089,128551,2.55,87879,1.74,54.43,9253765,5036648,111581,2.1,85751,1.61,56.91,9351469,5322379,4,1,1.27,1.32,63776,3,1,0,1
4,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,10,0,1.85,1.98,569,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,18,0,0.17,0.19,145,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,3,0,0.68,0.72,3177,0,0,0,0
13,0,2,69,23,136,1.86,139,1.9,57.36,12730,7302,140,1.65,105,1.24,61.67,13766,8489,8,0,0.18,0.19,13,0,0,0,0
11,26,22,134,121,19480,2.23,13194,1.51,56.86,1538771,874998,17917,1.96,13830,1.51,60.25,1518987,915190,0,0,1.25,1.3,10920,0,0,0,0
14,40,0,243,243,21233,2.27,15185,1.63,58.59,1594688,934379,18902,1.97,14073,1.47,60.3,1591787,959919,15,15,31.16,32.43,291183,15,1,0,1
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,13,0,0.21,0.22,358,0,0,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2.0,55.85,375399,209660,14,0,0.28,0.29,538,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,9,0,0.22,0.23,441,0,0,0,0
15,1,8,141,115,3698,2.89,2496,1.95,54.45,235365,128165,3081,2.16,2532,1.78,57.93,245717,142352,12,0,0.77,0.81,987,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,11,0,2.08,2.13,2702,0,0,0,0
0,0,3,69,59,832,2.08,596,1.49,54.16,73842,39990,678,1.45,582,1.25,60.18,77584,46690,3,0,2.07,2.15,829,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,2,0,6.21,6.53,7576,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,12,0,0.54,0.56,1892,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,12,0,0.87,0.92,1510,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,4,0,0.66,0.69,490,0,0,0,0
10,1,9,110,64,3493,3.87,2175,2.41,53.07,170133,90298,2872,2.94,1983,2.03,54.82,178169,97665,12,0,0.69,0.74,627,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,10,0,1.6,1.69,1223,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,1,1,12.31,12.9,21255,1,1,1,1
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,5,0,0.07,0.08,149,0,0,0,0
5,0,3,226,217,885,2.02,1017,2.32,44.43,98567,43790,814,1.65,978,1.99,46.77,105284,49245,20,0,0.57,0.6,251,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,9,0,0.15,0.16,118,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,2,0,3.81,3.99,6572,0,0,0,0
16,10,8,55,52,7511,2.13,5422,1.54,53.58,657503,352316,6587,1.75,5575,1.48,58.22,646295,376244,7,0,0.08,0.09,296,0,0,0,0
18,2,4,208,191,2821,2.99,1704,1.81,49.73,189412,94201,2533,2.54,1699,1.7,49.64,201012,99791,20,0,0.91,0.95,856,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,4,0,0.68,0.73,568,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,0,0,0.76,0.8,715,0,0,0,0
11,5,43,134,81,8173,2.41,5307,1.57,57.69,586951,338599,7262,2.04,5364,1.51,60.74,585053,355384,20,0,0.48,0.5,1640,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,20,0,0.6,0.63,458,0,0,0,0
11,48,0,134,134,23702,2.15,16081,1.46,57.33,1921047,1101346,22176,1.92,17112,1.49,60.6,1900982,1152050,15,12,22.6,23.45,248937,12,1,0,1
3,0,3,75,23,125,1.69,136,1.84,52.24,14136,7384,122,1.37,140,1.57,58.12,15357,8926,10,0,1.27,1.32,94,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,2,1,4.11,4.32,19127,1,1,0,1
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,17,2,44.73,46.72,22909,2,1,1,1
11,4,44,134,76,7425,2.45,4736,1.56,58.06,521425,302721,6588,2.08,4772,1.51,60.94,519291,316479,9,0,0.23,0.24,698,0,0,0,0
19,4,4,277,276,4903,2.79,3640,2.07,51.06,343954,175627,4166,2.21,3584,1.9,51.26,367642,188454,11,0,2.31,2.43,4053,0,0,0,0
14,4,36,243,153,5226,2.28,4355,1.9,57.89,396635,229610,4143,1.75,3558,1.5,59.18,400682,237107,5,0,0.13,0.13,289,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,10,0,1.82,1.86,2361,0,0,0,0
11,39,9,134,132,22963,2.15,15721,1.47,57.07,1867901,1065997,21416,1.92,16667,1.49,60.39,1849653,1116978,12,0,0.82,0.85,8748,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,3,0,0.57,0.59,36,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,11,1,18.89,19.61,13980,1,1,0,1
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,0,0,0.47,0.49,2182,0,0,0,0
17,61,165,3092,2793,77713,2.76,54199,1.92,53.06,5311774,2818615,65007,2.16,51130,1.7,55.26,5445510,3009182,3,0,1.17,1.23,32946,2,1,0,1
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,11,0,3.96,4.16,18443,0,0,0,0
10,4,6,110,108,7041,3.61,4602,2.36,53.41,364681,194787,5973,2.85,4194,2.0,55.85,375399,209660,7,0,0.08,0.08,148,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,7,0,0.13,0.14,112,0,0,0,0
17,210,16,3092,3088,128360,2.55,87677,1.75,54.45,9227156,5024053,111410,2.1,85545,1.61,56.93,9323907,5307843,10,3,3.27,3.42,164261,8,1,0,1
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,3,0,2.03,2.14,4210,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,20,0,0.91,0.93,1185,0,0,0,0
2,4,12,147,117,6890,3.03,4213,1.85,54.09,419998,227182,6002,2.5,4109,1.71,56.03,427897,239738,0,0,0.64,0.67,1447,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,5,0,0.07,0.08,264,0,0,0,0
14,0,40,243,21,223,1.93,230,1.99,54.31,21271,11553,168,1.36,213,1.73,55.08,22356,12314,9,0,0.11,0.12,13,0,0,0,0
1,0,5,156,118,2451,5.15,743,1.56,36.6,129922,47556,1833,3.38,921,1.7,41.83,129617,54214,18,0,0.16,0.17,76,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,10,0,1.97,2.05,1269,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,14,0,0.31,0.32,158,0,0,0,0
2,11,5,147,146,10395,3.02,6270,1.82,54.67,630414,344654,8947,2.48,5990,1.66,56.45,638293,360298,0,0,0.61,0.65,2116,0,0,0,0
15,9,0,141,141,6022,2.91,4011,1.94,54.38,380489,206918,5142,2.26,3967,1.74,57.87,393314,227620,13,0,0.29,0.31,605,0,0,0,0
0,0,3,69,61,983,2.15,655,1.43,54.61,83746,45730,813,1.54,662,1.25,60.34,87702,52920,2,0,3.12,3.23,1426,0,0,0,0
20,1,4,197,165,1450,2.16,1659,2.47,44.08,152282,67126,1238,1.65,1386,1.85,46.64,160879,75032,4,0,0.34,0.35,226,0,0,0,0
0,0,3,69,68,1438,2.24,914,1.43,54.24,118211,64113,1202,1.63,934,1.27,59.93,122953,73691,11,0,19.65,20.4,12599,1,1,0,1
8,1,8,67,52,2581,3.03,1618,1.9,47.07,180696,85049,2308,2.43,1696,1.79,52.55,180527,94860,1,0,11.69,12.29,9939,1,1,0,1
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,4,0,0.92,0.98,2057,0,0,0,0
16,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,12,0,1.41,1.45,40,0,0,0,0
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,4,0,0.51,0.54,151,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,15,2,30.21,32.26,25249,2,1,1,1
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,16,0,0.12,0.13,245,0,0,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2.0,46.9,134747,63194,12,0,0.49,0.51,282,0,0,0,0
18,2,4,208,197,2970,2.98,1802,1.81,49.75,200663,99825,2688,2.54,1792,1.69,49.79,212364,105739,3,0,0.68,0.71,678,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,6,0,0.92,0.98,2053,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,3,0,0.7,0.72,911,0,0,0,0
19,4,4,277,266,4252,2.75,3263,2.11,50.78,304500,154638,3615,2.17,3170,1.9,50.84,328110,166825,6,0,0.46,0.49,714,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,4,0,0.55,0.58,974,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,8,0,0.18,0.19,94,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,9,0,0.43,0.45,735,0,0,0,0
2,16,0,147,147,10642,3.02,6375,1.81,54.55,645655,352179,9163,2.49,6130,1.67,56.31,653597,368071,4,0,1.02,1.07,3582,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,3,0,0.97,1.02,1721,0,0,0,0
9,0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,1442,2.03,1648,2.32,51.21,138524,70936,1,0,6.9,7.3,4307,0,0,0,0
18,0,6,208,96,903,2.89,547,1.75,47.9,65198,31229,843,2.41,590,1.69,46.86,74584,34952,5,0,0.35,0.37,109,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,2,0,5.33,5.66,11905,0,0,0,0
16,0,18,55,27,2018,2.33,1393,1.61,53.53,161564,86478,1604,1.74,1415,1.53,58.18,158649,92305,3,0,2.09,2.17,1805,0,0,0,0
0,3,0,69,69,1680,2.27,1047,1.41,54.15,136696,74026,1421,1.68,1079,1.28,59.9,141258,84617,8,0,0.19,0.2,143,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,3,0,0.7,0.74,858,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,16,0,0.2,0.21,356,0,0,0,0
12,2,4,54,50,515,0.53,1728,1.78,49.94,194547,97154,746,0.8,2705,2.88,48.32,194069,93778,11,0,1.8,1.84,1751,0,0,0,0
16,1,17,55,30,2735,2.26,1919,1.59,53.25,226963,120858,2276,1.77,1955,1.52,57.83,222938,128914,0,0,0.67,0.69,804,0,0,0,0
13,0,2,69,68,1162,2.31,977,1.94,53.04,94919,50348,1118,1.93,879,1.51,58.24,99631,58029,10,0,1.66,1.74,837,0,0,0,0
8,0,9,67,15,239,3.26,149,2.03,52.16,14071,7340,197,2.37,158,1.9,56.47,14706,8304,3,0,1.57,1.65,115,0,0,0,0
0,0,3,69,64,1095,2.17,722,1.43,54.2,93011,50416,901,1.54,737,1.26,59.96,97416,58414,14,0,0.26,0.27,129,0,0,0,0
16,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,17,0,40.35,41.5,1143,9,1,1,1
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,10,0,4.77,5.0,8238,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,13,0,0.26,0.27,457,0,0,0,0
20,0,5,197,94,584,2.04,779,2.72,44.04,65127,28685,509,1.57,608,1.87,46.49,69775,32439,1,0,4.75,4.99,1363,0,0,0,0
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,12,0,0.51,0.53,1031,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,9,0,0.15,0.16,118,0,0,0,0
16,1,17,55,28,2239,2.34,1527,1.6,53.56,178498,95605,1801,1.77,1587,1.56,58.21,174789,101741,17,1,37.92,39.47,36250,9,1,1,1
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,4,0,0.5,0.52,255,0,0,0,0
6,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,20,0,0.66,0.7,166,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,4,0,0.55,0.58,974,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,17,2,40.71,42.33,26161,2,1,1,1
17,226,0,3092,3092,129599,2.54,88539,1.74,54.5,9343084,5092424,112666,2.09,86473,1.61,57.0,9439701,5380451,10,4,3.28,3.42,166854,8,1,0,1
3,1,2,75,72,1167,2.07,962,1.71,51.71,108991,56360,1074,1.63,1013,1.54,57.32,114612,65693,10,0,1.91,1.99,1077,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,1,0,7.86,8.26,13956,0,0,0,0
11,0,48,134,23,667,3.15,487,2.3,55.77,37946,21163,575,2.54,443,1.95,58.76,38571,22665,2,0,4.31,4.56,913,2,1,0,1
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,9,0,0.17,0.18,11,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,19,0,0.29,0.31,273,0,0,0,0
12,2,4,54,50,515,0.53,1728,1.78,49.94,194547,97154,746,0.8,2705,2.88,48.32,194069,93778,6,0,0.36,0.37,347,0,0,0,0
16,0,18,55,3,40,1.41,39,1.38,49.12,5767,2833,42,1.19,40,1.14,55.21,6383,3524,8,0,0.14,0.15,4,0,0,0,0
13,2,0,69,69,1188,2.32,988,1.93,53.13,96391,51212,1130,1.92,896,1.52,58.31,101189,59004,1,0,8.1,8.46,4146,0,0,0,0
14,20,20,243,228,15904,2.31,11848,1.72,58.21,1181384,687690,13669,1.94,10475,1.48,59.93,1177141,705451,13,0,0.16,0.17,1130,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,11,1,22.8,23.71,14655,1,1,0,1
6,0,4,120,73,593,2.36,740,2.95,53.19,47149,25078,543,1.86,707,2.42,55.52,52676,29244,0,0,0.54,0.57,135,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,19,0,0.17,0.18,212,0,0,0,0
11,39,9,134,132,22961,2.15,15729,1.48,57.07,1867900,1065978,21416,1.92,16667,1.49,60.39,1849653,1116978,18,0,0.11,0.11,1152,0,0,0,0
12,0,6,54,11,39,0.55,117,1.65,51.16,13838,7080,85,1.26,211,3.12,47.03,14373,6759,16,0,0.16,0.16,11,0,0,0,0
14,7,33,243,182,8269,2.35,6477,1.84,57.04,617542,352238,6645,1.83,5432,1.5,58.58,619592,362982,2,0,3.54,3.7,12477,1,1,0,1
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,0,0,0.47,0.49,2182,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,2,0,2.3,2.39,1480,0,0,0,0
19,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,11,0,1.95,2.05,1113,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,18,0,0.17,0.18,380,0,0,0,0
20,2,3,197,175,1606,2.19,1803,2.46,44.51,164977,73425,1377,1.69,1492,1.83,46.99,173567,81567,3,0,0.72,0.76,529,0,0,0,0
5,0,3,226,219,941,1.99,1101,2.33,44.71,105645,47230,876,1.66,1051,1.99,47.02,112240,52770,14,0,0.25,0.26,119,0,0,0,0
0,0,3,69,68,1438,2.24,914,1.43,54.24,118211,64113,1202,1.63,934,1.27,59.93,122953,73691,19,0,0.2,0.21,131,0,0,0,0
4,19,0,347,347,14504,3.12,8029,1.72,59.83,778173,465570,10708,2.26,6112,1.29,60.21,787768,474341,19,0,0.12,0.12,549,0,0,0,0
8,3,6,67,63,4260,2.88,2643,1.79,45.85,322247,147740,3705,2.27,2631,1.61,51.29,318340,163264,4,0,0.81,0.85,1203,0,0,0,0
5,0,3,226,220,945,1.99,1106,2.33,44.62,106353,47460,877,1.66,1060,2.0,46.89,112976,52975,0,0,0.3,0.31,142,0,0,0,0
18,4,2,208,205,3557,2.97,2134,1.78,50.53,237377,119940,3185,2.52,2091,1.65,50.68,249490,126432,8,0,0.17,0.18,207,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,3,0,0.7,0.72,911,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,9,0,0.14,0.15,188,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,12,0,0.73,0.78,1631,0,0,0,0
8,9,0,67,67,4903,2.84,3064,1.77,45.83,376800,172697,4286,2.25,3079,1.62,51.38,370764,190484,12,0,0.87,0.92,1510,0,0,0,0
9,0,3,242,238,1672,2.68,1716,2.75,49.3,126542,62382,1442,2.03,1648,2.32,51.21,138524,70936,18,0,0.24,0.26,151,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,12,0,0.55,0.58,671,0,0,0,0
8,9,0,67,67,4900,2.84,3069,1.78,45.83,376801,172699,4286,2.25,3079,1.62,51.38,370764,190484,6,0,0.99,1.03,1704,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.88,415065,223632,6902,2.89,4699,1.97,56.26,423801,238433,7,0,0.07,0.08,167,0,0,0,0
16,9,9,55,50,6943,2.15,5077,1.57,53.44,604557,323102,6052,1.76,5142,1.5,58.03,592606,343873,2,0,3.0,3.12,9708,0,0,0,0
6,4,0,120,120,2250,2.4,2232,2.38,55.09,170075,93695,2091,2.01,2167,2.08,57.46,181378,104223,19,0,0.29,0.31,273,0,0,0,0
14,15,25,243,222,14046,2.35,10788,1.8,57.58,1039820,598684,11776,1.92,9297,1.51,59.33,1036268,614862,2,0,3.33,3.47,19912,1,1,0,1
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,14,0,0.18,0.19,326,0,0,0,0
11,3,45,134,71,6952,2.49,4472,1.6,57.97,482104,279457,6086,2.1,4481,1.54,60.85,477411,290498,2,0,4.12,4.29,11512,2,1,0,1
7,9,0,155,155,6889,3.38,3814,1.87,53.66,380095,203950,5929,2.69,3536,1.61,56.33,390947,220211,9,0,0.22,0.23,441,0,0,0,0
0,0,3,69,21,138,1.72,108,1.34,55.48,14494,8041,97,1.0,111,1.14,62.58,15541,9726,19,0,0.14,0.14,11,0,0,0,0
19,4,4,277,269,4422,2.78,3351,2.11,50.77,313505,159172,3759,2.19,3266,1.9,50.88,337268,171598,11,0,2.25,2.37,3588,0,0,0,0
2,4,12,147,117,6890,3.03,4213,1.85,54.09,419998,227182,6002,2.5,4109,1.71,56.03,427897,239738,8,0,0.19,0.2,435,0,0,0,0
9,0,3,242,173,735,2.49,828,2.81,48.5,60818,29494,698,2.04,893,2.61,50.38,67834,34177,4,0,0.51,0.54,151,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,9,0,0.14,0.15,188,0,0,0,0
2,0,16,147,12,186,2.92,101,1.59,53.3,11953,6371,124,1.82,111,1.63,54.56,12511,6826,9,0,0.17,0.18,11,0,0,0,0
13,0,2,69,53,651,2.11,585,1.9,52.89,58219,30791,630,1.78,508,1.43,57.98,61179,35473,20,0,0.41,0.43,127,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,16,0,0.14,0.14,180,0,0,0,0
11,39,9,134,133,23176,2.16,15838,1.47,57.11,1881850,1074728,21600,1.92,16788,1.49,60.42,1862901,1125608,14,0,0.44,0.46,4753,0,0,0,0
19,8,0,277,277,4995,2.81,3700,2.08,51.04,348061,177647,4235,2.22,3632,1.9,51.28,371931,190712,12,0,0.51,0.53,900,0,0,0,0
5,1,2,226,224,1172,2.04,1304,2.27,44.59,128614,57348,1074,1.7,1265,2.0,46.9,134747,63194,3,0,0.8,0.84,461,0,0,0,0
19,0,8,277,153,1485,2.6,1242,2.17,49.57,115266,57142,1265,1.99,1249,1.97,49.48,128277,63473,12,0,0.58,0.61,330,0,0,0,0
5,1,2,226,222,1169,2.05,1297,2.27,44.6,127926,57060,1068,1.7,1252,1.99,46.92,133988,62871,3,0,0.81,0.84,460,0,0,0,0
10,10,0,110,110,8202,3.67,5152,2.3,53.87,414969,223540,6902,2.89,4699,1.97,56.26,423801,238433,11,0,4.27,4.54,9534,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,6,0,0.62,0.64,397,0,0,0,0
15,1,8,141,115,3698,2.89,2496,1.95,54.45,235365,128165,3081,2.16,2532,1.78,57.93,245717,142352,14,0,0.39,0.41,500,0,0,0,0
4,0,19,347,61,888,2.89,1029,3.35,57.16,53691,30689,648,2.03,428,1.34,56.26,56801,31957,3,0,0.61,0.65,188,0,0,0,0
7,0,9,155,32,376,3.5,284,2.65,51.33,20899,10728,272,2.22,269,2.2,54.27,22576,12251,12,0,0.48,0.52,52,0,0,0,0
12,6,0,54,54,697,0.54,2292,1.77,50.29,258144,129821,1018,0.81,3597,2.88,48.9,255821,125104,1,0,5.24,5.37,6806,0,0,0,0
18,4,2,208,205,3557,2.97,2134,1.78,50.53,237377,119940,3185,2.52,2091,1.65,50.68,249490,126432,5,0,0.49,0.51,584,0,0,0,0
7,1,8,155,114,2927,3.55,1841,2.23,52.12,158205,82460,2393,2.61,1684,1.84,54.95,166856,91688,3,0,0.97,1.03,803,0,0,0,0
1,5,0,156,156,3926,4.7,1363,1.63,36.5,228954,83565,3047,3.25,1583,1.69,41.22,227546,93803,16,0,0.5,0.53,418,0,0,0,0
18,6,0,208,208,3617,2.97,2199,1.8,50.6,240917,121913,3228,2.51,2141,1.67,50.74,253219,128488,16,0,0.17,0.18,204,0,0,0,0
15,5,4,141,140,5951,2.91,3947,1.93,54.5,375118,204448,5077,2.26,3905,1.74,57.94,388035,224839,0,0,0.81,0.86,1665,0,0,0,0
9,0,3,242,233,1512,2.67,1551,2.74,49.15,115213,56630,1324,2.05,1534,2.37,51.19,126396,64702,8,0,0.16,0.17,90,0,0,0,0
2,4,12,147,120,7020,3.02,4307,1.85,54.13,429478,232474,6114,2.49,4219,1.72,56.04,437418,245111,6,0,0.62,0.66,1450,0,0,0,0
9,3,0,242,242,2026,2.64,2057,2.68,50.58,151535,76649,1689,1.98,1987,2.32,52.29,163462,85469,6,0,0.49,0.51,373,0,0,0,0
3,3,0,75,75,1371,2.13,1094,1.7,52.26,122987,64269,1230,1.65,1132,1.52,57.77,128926,74485,4,0,0.43,0.45,279,0,0,0,0
